사진,이름,학명,영명,과명,원산지,냄새,독성,관리수준,생장속도,생육온도,습도,비료,물주기,병충해 관리 정보,기능성정보,관리요구도,분류,생육형태,정원구성,생태,잎무늬,잎색,과일색,번식방법,광요구도,배치장소,병해충
http://www.nongsaro.go.kr/cms_contents/301/13251_MF_REPR_ATTACH_01_TMB.jpg,피토니아 핑크스타,Fittonia verschaffeltii 'Pink Star',"Mosaic Plant, Nerve Plant, Painted Net Leaf",쥐꼬리망초과,"남아메리카, 페루",거의 없음,0,경험자,보통,21~25℃,40 ~ 70%,비료를 보통 요구함,토양 표면이 말랐을때 충분히 관수함,0,고온다습하고 통풍이 원활한 밝은 그늘이나 반그늘에서 잘 자란다. 생장이 느리고 잎 주변에 지속적인 수분과 따뜻함을 요구하고 공중습도 유지가 제일 중요하다.,특별 관리 요구,잎보기식물,풀모양,"하층목,지피식물",일반형,"줄무늬,잎 가장자리 무늬",여러색 혼합,0,"삽목,분주","중간 광도(800~1,500 Lux),높은 광도(1,500~10,000 Lux)","거실 내측 (실내깊이 300~500cm),거실 창측 (실내깊이 150~300cm),발코니 내측 (실내깊이 50~150cm)","응애,온실가루이"
http://www.nongsaro.go.kr/cms_contents/301/13197_MF_REPR_ATTACH_01_TMB.jpg,피토니아 화이트스타,Fittonia verschaffelti 'White Star',"Mosaic Plant, Nerve Plant, Painted Net Leaf",쥐꼬리망초과,"남아메리카, 페루",0,0,경험자,0,21~25℃,40 ~ 70%,비료를 보통 요구함,토양 표면이 말랐을때 충분히 관수함,0,고온다습하고 통풍이 원활한 밝은 그늘이나 반그늘에서 잘 자란다. 갑자기 강한 햇빛에 노출되면 잎이 타기 쉽다.,필요함,잎보기식물,풀모양,"하층목,지피식물",일반형,"줄무늬,잎 가장자리 무늬","녹색, 연두색,흰색, 크림색",0,"삽목,분주","중간 광도(800~1,500 Lux),높은 광도(1,500~10,000 Lux)","거실 내측 (실내깊이 300~500cm),거실 창측 (실내깊이 150~300cm),발코니 내측 (실내깊이 50~150cm)","응애,온실가루이"
http://www.nongsaro.go.kr/cms_contents/301/13194_MF_REPR_ATTACH_01_TMB.jpg,픽투라툼 접란,Chlorophytum comosum 'Picturatum',"spider plant, spider ivy, ribbon plant",백합과,아프리카,약함,0,초보자,보통,21~25℃,40 ~ 70%,비료를 보통 요구함,토양 표면이 말랐을때 충분히 관수함,0,0,보통 (약간 잘 견딤),잎보기식물,풀모양,하층목,"일반형,수경형",줄무늬,"녹색, 연두색,흰색, 크림색",0,분주,"중간 광도(800~1,500 Lux),높은 광도(1,500~10,000 Lux)","거실 창측 (실내깊이 150~300cm),발코니 내측 (실내깊이 50~150cm),발코니 창측 (실내깊이 0~50cm)","응애,깍지벌레"
http://www.nongsaro.go.kr/cms_contents/301/13193_MF_REPR_ATTACH_01_TMB.jpg,"필레아 글라우카(타라, 블루체인)",Pilea grauca,Friendship Plant,쐐기풀과,남아프리카,거의 없음,0,초보자,보통,21~25℃,40 ~ 70%,비료를 보통 요구함,토양 표면이 말랐을때 충분히 관수함,0,0,보통 (약간 잘 견딤),잎보기식물,"풀모양,다육형",지피식물,일반형,기타 (무늬없음 등),"녹색, 연두색,은색, 회색",0,"삽목,분주","중간 광도(800~1,500 Lux),높은 광도(1,500~10,000 Lux)","거실 내측 (실내깊이 300~500cm),거실 창측 (실내깊이 150~300cm),발코니 내측 (실내깊이 50~150cm),발코니 창측 (실내깊이 0~50cm)","응애,깍지벌레"
http://www.nongsaro.go.kr/cms_contents/301/13190_MF_REPR_ATTACH_01_TMB.jpg,필로덴드론 '선라이트',Philodendron 'Sunlight',Heartleaf,천남성과,0,거의 없음,0,경험자,빠름,21~25℃,40 ~ 70%,비료를 보통 요구함,토양 표면이 말랐을때 충분히 관수함,0,잎의 광택이 있고 두꺼워서 거친 느낌을 주는것처럼 환경에 적응하는 힘도 크다.,필요함,잎보기식물,풀모양,중층목,일반형,기타 (무늬없음 등),"녹색, 연두색,빨강, 분홍, 자주색",0,기타,"중간 광도(800~1,500 Lux),높은 광도(1,500~10,000 Lux)","거실 내측 (실내깊이 300~500cm),거실 창측 (실내깊이 150~300cm),발코니 내측 (실내깊이 50~150cm),발코니 창측 (실내깊이 0~50cm)","응애,깍지벌레"
http://www.nongsaro.go.kr/cms_contents/301/13187_MF_REPR_ATTACH_01_TMB.jpg,필로덴드론 '제나두',Philodendron 'Xanadu',Split leaf Philodendron,천남성과,0,약함,0,경험자,0,21~25℃,40 ~ 70%,비료를 보통 요구함,토양 표면이 말랐을때 충분히 관수함,0,줄기에서 잎이 떨어진 흔적이 신기하고 오래된 나무와 같은 모양을 한다.,보통 (약간 잘 견딤),잎보기식물,풀모양,중층목,일반형,기타 (무늬없음 등),"녹색, 연두색",0,기타,"중간 광도(800~1,500 Lux),높은 광도(1,500~10,000 Lux)","거실 내측 (실내깊이 300~500cm),거실 창측 (실내깊이 150~300cm),발코니 내측 (실내깊이 50~150cm)","응애,깍지벌레"
http://www.nongsaro.go.kr/cms_contents/301/13192_MF_REPR_ATTACH_01_TMB.jpg,필로덴드론 고엘디,Philodendron goeldii,fan ban,천남성과,0,거의 없음,0,경험자,보통,21~25℃,40 ~ 70%,비료를 보통 요구함,토양 표면이 말랐을때 충분히 관수함,0,0,필요함,잎보기식물,풀모양,중층목,일반형,기타 (무늬없음 등),"녹색, 연두색",0,"파종,기타","중간 광도(800~1,500 Lux),높은 광도(1,500~10,000 Lux)","거실 내측 (실내깊이 300~500cm),거실 창측 (실내깊이 150~300cm),발코니 내측 (실내깊이 50~150cm)","응애,깍지벌레"
http://www.nongsaro.go.kr/cms_contents/301/13191_MF_REPR_ATTACH_01_TMB.jpg,필로덴드론 레몬라임,Philodendron 'Lemon Lime',Lemon-Lime Vining Philodendron,천남성과,0,거의 없음,0,경험자,0,21~25℃,40 ~ 70%,비료를 보통 요구함,토양 표면이 말랐을때 충분히 관수함,0,0,필요함,잎보기식물,덩굴성,하층목,일반형,기타 (무늬없음 등),"녹색, 연두색,금색, 노란색",0,삽목,"중간 광도(800~1,500 Lux),높은 광도(1,500~10,000 Lux)","거실 창측 (실내깊이 150~300cm),발코니 내측 (실내깊이 50~150cm),발코니 창측 (실내깊이 0~50cm)","응애,깍지벌레"
http://www.nongsaro.go.kr/cms_contents/301/13189_MF_REPR_ATTACH_01_TMB.jpg,필로덴드론 셀로움,Philodendron selloum,lace tree philodendron,천남성과,"브라질, 파라과이",약함,0,경험자,0,21~25℃,40 ~ 70%,비료를 보통 요구함,토양 표면이 말랐을때 충분히 관수함,0,0,필요함,잎보기식물,풀모양,상층목,일반형,기타 (무늬없음 등),"녹색, 연두색",0,"파종,기타","중간 광도(800~1,500 Lux),높은 광도(1,500~10,000 Lux)","거실 내측 (실내깊이 300~500cm),거실 창측 (실내깊이 150~300cm),발코니 내측 (실내깊이 50~150cm)","응애,깍지벌레"
http://www.nongsaro.go.kr/cms_contents/301/13188_MF_REPR_ATTACH_01_TMB.jpg,필로덴드론 옥시카르디움,Philodendron oxycardium,"sweet heart vine, parlor ivy, heart leaved philodendron vine",천남성과,"서인도제도, 자마이카, 중앙 아메리카",거의 없음,0,경험자,0,21~25℃,40 ~ 70%,비료를 보통 요구함,토양 표면이 말랐을때 충분히 관수함,0,0,보통 (약간 잘 견딤),잎보기식물,덩굴성,중층목,일반형,기타 (무늬없음 등),"녹색, 연두색",0,"삽목,기타","중간 광도(800~1,500 Lux),높은 광도(1,500~10,000 Lux)","실내 어두운 곳 (실내깊이 500 이상cm),거실 내측 (실내깊이 300~500cm),거실 창측 (실내깊이 150~300cm),발코니 내측 (실내깊이 50~150cm)","응애,깍지벌레"
http://www.nongsaro.go.kr/cms_contents/301/13249_MF_REPR_ATTACH_01_TMB.jpg,필로덴드론 콩고,Philodendron 'Congo',Rojo Congo Philodendron,천남성과,0,약함,0,경험자,0,21~25℃,40 ~ 70%,비료를 보통 요구함,토양 표면이 말랐을때 충분히 관수함,0,0,필요함,잎보기식물,풀모양,중층목,일반형,기타 (무늬없음 등),"녹색, 연두색",0,"파종,기타","중간 광도(800~1,500 Lux),높은 광도(1,500~10,000 Lux)","거실 내측 (실내깊이 300~500cm),거실 창측 (실내깊이 150~300cm),발코니 내측 (실내깊이 50~150cm)","응애,깍지벌레"
http://www.nongsaro.go.kr/cms_contents/301/12987_MF_REPR_ATTACH_01_TMB.jpg,해마리아,Haemaria discolor var. dawsoniana,jewel orchid,난초과,"인도네시아, 버마",약함,0,전문가,느림,21~25℃,40 ~ 70%,비료를 보통 요구함,흙을 촉촉하게 유지함(물에 잠기지 않도록 주의),0,아주 낮은 그늘에서 잘 견딘다.,보통 (약간 잘 견딤),잎&꽃보기식물,풀모양,"하층목,지피식물",일반형,줄무늬,기타,0,"삽목,기타","낮은 광도(300~800 Lux),중간 광도(800~1,500 Lux),높은 광도(1,500~10,000 Lux)","실내 어두운 곳 (실내깊이 500 이상cm),거실 내측 (실내깊이 300~500cm),거실 창측 (실내깊이 150~300cm),발코니 내측 (실내깊이 50~150cm),발코니 창측 (실내깊이 0~50cm)",응애
http://www.nongsaro.go.kr/cms_contents/301/12983_MF_REPR_ATTACH_01_TMB.jpg,행운목,Dracaena fragrans,"corn plant, fragrant dracaena",백합과,아프리카,강함,0,초보자,보통,21~25℃,40 ~ 70%,비료를 보통 요구함,흙을 촉촉하게 유지함(물에 잠기지 않도록 주의),0,0,낮음 (잘 견딤),잎보기식물,직립형,상층목,일반형,"줄무늬,기타 (무늬없음 등)","녹색, 연두색",0,삽목,"중간 광도(800~1,500 Lux),높은 광도(1,500~10,000 Lux)","거실 내측 (실내깊이 300~500cm),거실 창측 (실내깊이 150~300cm),발코니 내측 (실내깊이 50~150cm)","응애,깍지벌레"
http://www.nongsaro.go.kr/cms_contents/301/12981_MF_REPR_ATTACH_01_TMB.jpg,헤미오니티스(하트펀),Hemionitis arifolia,"heart fern, valentine fern",고사리과,"서인도, 멕시코",거의 없음,0,경험자,0,21~25℃,70% 이상,비료를 보통 요구함,흙을 촉촉하게 유지함(물에 잠기지 않도록 주의),"깍지벌레, 개각충, 진딧물","하트 모양의 잎이 매력적인 관엽식물이다. Soil Type: Use a GOOD rich potting soil (a soil that retains water yet drains well), such as an African violet mix. If you want to mix your own take: 2 parts garden soil, 2 parts humus (leaf mold), 1 part coarse sand or perlite, 1 part rinsed aquarium charcoal chips and a little fine grade fir bark. Always use a pot with a hole. Growing Ease: Requires extra care",필요함,잎보기식물,로제트형,하층목,일반형,기타 (무늬없음 등),"녹색, 연두색",0,기타,"중간 광도(800~1,500 Lux),높은 광도(1,500~10,000 Lux)","거실 내측 (실내깊이 300~500cm),거실 창측 (실내깊이 150~300cm),발코니 내측 (실내깊이 50~150cm)",응애
http://www.nongsaro.go.kr/cms_contents/301/12979_MF_REPR_ATTACH_01_TMB.jpg,헤테로파낙스 프라그란스 (해피트리),Heteropanax fragrans,Fragrant Aralia,두릅나무과,"중국, 인도, 인도네시아, 미안마, 네팔, 베트남 등",거의 없음,0,경험자,0,21~25℃,40 ~ 70%,비료를 보통 요구함,토양 표면이 말랐을때 충분히 관수함,0,0,필요함,잎보기식물,직립형,상층목,일반형,기타 (무늬없음 등),"녹색, 연두색",0,"파종,삽목","중간 광도(800~1,500 Lux),높은 광도(1,500~10,000 Lux)","거실 창측 (실내깊이 150~300cm),발코니 내측 (실내깊이 50~150cm),발코니 창측 (실내깊이 0~50cm)","응애,깍지벌레"
http://www.nongsaro.go.kr/cms_contents/301/12978_MF_REPR_ATTACH_01_TMB.jpg,협죽도,Nerium indicum,Sweet scented Oleander,협죽도과,"동남아시아, 서남아시아, 북아프리카",중간,강함,초보자,빠름,21~25℃,40 ~ 70%,0,토양 표면이 말랐을때 충분히 관수함,0,0,낮음 (잘 견딤),잎&꽃보기식물,관목형,"상층목,중층목",일반형,"줄무늬,잎 가장자리 무늬,기타 (무늬없음 등)","녹색, 연두색,흰색, 크림색",0,삽목,"높은 광도(1,500~10,000 Lux)","발코니 내측 (실내깊이 50~150cm),발코니 창측 (실내깊이 0~50cm)","응애,깍지벌레"
http://www.nongsaro.go.kr/cms_contents/301/12976_MF_REPR_ATTACH_01_TMB.jpg,형광스킨답서스,Epipremnum aureum 'Lime',lime pothos,천남성과,동남아시아,거의 없음,0,경험자,빠름,21~25℃,40 ~ 70%,비료를 보통 요구함,토양 표면이 말랐을때 충분히 관수함,0,0,보통 (약간 잘 견딤),잎보기식물,덩굴성,"하층목,지피식물",일반형,기타 (무늬없음 등),"녹색, 연두색,금색, 노란색",0,"삽목,기타","중간 광도(800~1,500 Lux),높은 광도(1,500~10,000 Lux)","거실 내측 (실내깊이 300~500cm),거실 창측 (실내깊이 150~300cm),발코니 내측 (실내깊이 50~150cm)","응애,깍지벌레"
http://www.nongsaro.go.kr/cms_contents/301/12986_MF_REPR_ATTACH_01_TMB.jpg,호야,Hoya carnosa,wax plant,박주가리과,"일본, 중국, 오스트레일리아",약함,0,경험자,0,21~25℃,40 ~ 70%,비료를 보통 요구함,토양 표면이 말랐을때 충분히 관수함,0,0,보통 (약간 잘 견딤),잎&꽃보기식물,"덩굴성,다육형","하층목,지피식물","일반형,건조형","줄무늬,잎 가장자리 무늬,기타 (무늬없음 등)","녹색, 연두색,금색, 노란색,흰색, 크림색",0,삽목,"중간 광도(800~1,500 Lux),높은 광도(1,500~10,000 Lux)","거실 창측 (실내깊이 150~300cm),발코니 내측 (실내깊이 50~150cm),발코니 창측 (실내깊이 0~50cm)","응애,깍지벌레"
http://www.nongsaro.go.kr/cms_contents/301/12975_MF_REPR_ATTACH_01_TMB.jpg,호야 엑소티카,Hoya carnosa 'Exotica Hort',Wax plant,박주가리과,"일본남부, 중국, 오스트레일리아, 대만 원산종의 변종",거의 없음,0,경험자,0,21~25℃,40 ~ 70%,비료를 보통 요구함,0,0,0,보통 (약간 잘 견딤),잎&꽃보기식물,"덩굴성,다육형",하층목,"일반형,건조형",기타 (무늬없음 등),"녹색, 연두색",0,삽목,"중간 광도(800~1,500 Lux),높은 광도(1,500~10,000 Lux)","거실 창측 (실내깊이 150~300cm),발코니 내측 (실내깊이 50~150cm),발코니 창측 (실내깊이 0~50cm)","응애,깍지벌레"
http://www.nongsaro.go.kr/cms_contents/301/12973_MF_REPR_ATTACH_01_TMB.jpg,호주매,Leptospermum scoparium,"New Zealand teatree, broom teatree, just tea tree",도금양과,"호주, 뉴질랜드",약함,0,경험자,보통,21~25℃,40 ~ 70%,0,토양 표면이 말랐을때 충분히 관수함,0,0,필요함,꽃보기식물,관목형,중층목,일반형,기타 (무늬없음 등),"녹색, 연두색",0,삽목,"높은 광도(1,500~10,000 Lux)","거실 창측 (실내깊이 150~300cm),발코니 내측 (실내깊이 50~150cm),발코니 창측 (실내깊이 0~50cm)","응애,깍지벌레"
http://www.nongsaro.go.kr/cms_contents/301/12971_MF_REPR_ATTACH_01_TMB.jpg,홀리아페페로미아,Peperomia angula,Parallel peperomia,후추과,중앙 아메리카,거의 없음,0,경험자,0,21~25℃,40 ~ 70%,비료를 보통 요구함,0,0,0,필요함,잎보기식물,풀모양,하층목,일반형,줄무늬,"녹색, 연두색,흰색, 크림색",0,삽목,"중간 광도(800~1,500 Lux),높은 광도(1,500~10,000 Lux)","거실 내측 (실내깊이 300~500cm),거실 창측 (실내깊이 150~300cm),발코니 내측 (실내깊이 50~150cm)","응애,깍지벌레"
http://www.nongsaro.go.kr/cms_contents/301/12937_MF_REPR_ATTACH_01_TMB.jpg,황금마삭줄,Trachelospermum asiaticum var. variegatum,"chinese ivy, chinese jasmine climing bagbane",협죽도과,한국,거의 없음,0,초보자,0,16~20℃,40 ~ 70%,비료를 보통 요구함,토양 표면이 말랐을때 충분히 관수함,0,0,보통 (약간 잘 견딤),잎보기식물,덩굴성,"하층목,지피식물",일반형,잎 가장자리 무늬,"녹색, 연두색,금색, 노란색",0,삽목,"중간 광도(800~1,500 Lux),높은 광도(1,500~10,000 Lux)","거실 창측 (실내깊이 150~300cm),발코니 내측 (실내깊이 50~150cm),발코니 창측 (실내깊이 0~50cm)","응애,깍지벌레"
http://www.nongsaro.go.kr/cms_contents/301/12932_MF_REPR_ATTACH_01_TMB.jpg,황금죽,Dracaena sanderiana,"belgian evergreen, lucky bamboo",백합과,카메룬,약함,0,경험자,0,16~20℃,40 ~ 70%,비료를 보통 요구함,토양 표면이 말랐을때 충분히 관수함,"깍지벌레, 개각충, 응애, 총채벌레","Soil Type: A GOOD general purpose potting soil (a soil that retains water yet drains well) will suffice. Check purchased soil to see that it is well aerated and add sand or perlite and peat moss if it seems to pack too tightly. Give the plants a chance to settle in before going back to whatever fertilization program has been successful for you. If you want to mix your own take: 1 part garden soil, 1 part coarse sand or perlite, 1 part moist peat or humus (leaf mold) and a light dusting of lime. Always use a pot with a hole. Growing Ease: Will grow for anybody",필요함,잎보기식물,관목형,상층목,일반형,기타 (무늬없음 등),"녹색, 연두색,금색, 노란색",0,삽목,"중간 광도(800~1,500 Lux),높은 광도(1,500~10,000 Lux)","거실 내측 (실내깊이 300~500cm),거실 창측 (실내깊이 150~300cm),발코니 내측 (실내깊이 50~150cm)","응애,깍지벌레"
http://www.nongsaro.go.kr/cms_contents/301/12956_MF_REPR_ATTACH_01_TMB.jpg,후피향나무,Ternstroemia japonica,naked-anther,차나무과,한국,중간,0,초보자,보통,16~20℃,40 ~ 70%,비료를 보통 요구함,토양 표면이 말랐을때 충분히 관수함,0,광택이 나는 잎과 붉은 열매가 아름답다.,낮음 (잘 견딤),잎보기식물,관목형,상층목,일반형,기타 (무늬없음 등),"녹색, 연두색",0,"파종,삽목","높은 광도(1,500~10,000 Lux)","발코니 내측 (실내깊이 50~150cm),발코니 창측 (실내깊이 0~50cm)","응애,깍지벌레"
